,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss
3699,3538600,540527452,22858785,95468401,264825244,114115483
3700,3538709,27822629802,142921498,7507609356,12114738673,1744193801
3701,3538808,778923228,55544654,96983667,453544982,120286793
3702,3538907,478940710,85018412,29116681,244850152,93950389
3703,3539004,270557960,38136471,30544172,135994571,45254883
3704,3539103,487794962,163860,135649395,217335582,85356718
3705,3539202,726961711,25299196,172953464,329777822,108312292
3706,3539301,2870781024,89025600,528075183,1519590326,335501104
3707,3539400,238459790,23423284,18271943,127569661,55166899
3708,3539509,1115549171,72665561,156275575,604171036,159071591
3709,3539608,135120366,32550997,19062328,41324732,29697017
3710,3539707,90879926,32399376,8203878,21255804,21697321
3711,3539806,4478597154,2367297,729999145,1506884723,533525404
3712,3539905,119679254,24654449,18314330,41573984,25665234
3713,3540002,1280375853,40033128,476222413,481858071,98459914
3714,3540101,73493638,14172569,3980904,33734501,18306112
3715,3540200,909986249,59815993,154961513,403280687,191621013
3716,3540259,77594303,25791758,3628647,23363888,21974235
3717,3540309,79454405,19608925,8016263,26570668,20237587
3718,3540408,97510904,32650419,4841329,32204697,24735450
3719,3540507,189121965,60448080,13925635,65676890,38909379
3720,3540606,2996395107,179857894,674166420,1273568631,250101347
3721,3540705,2147800840,31003319,669743518,842548965,250385921
3722,3540754,235286047,1422509,36225892,95780033,85100415
3723,3540804,458620937,41952953,108080284,194898032,74161328
3724,3540853,32852101,4296664,2020486,8829176,16893882
3725,3540903,632655340,26161640,184200995,243651011,102134774
3726,3541000,7617331712,3792193,748793754,4744522831,1599793505
3727,3541059,116117837,39888474,9264974,35473856,24572635
3728,3541109,74621095,22833358,3497148,26248929,18977332
3729,3541208,314351780,29987903,15912398,188842406,59073534
3730,3541307,850787650,62838300,87189896,484661392,163102805
3731,3541406,8386439492,27457957,930642821,5683889701,864881862
3732,3541505,765493715,22806446,28470999,526547683,140549583
3733,3541604,1338445394,71581226,428179613,537771886,170081861
3734,3541653,112819045,46221777,4780548,33811245,22546471
3735,3541703,490244574,50200492,120935512,206514908,59480289
3736,3541802,836863021,114132195,370898386,224096979,23462124
3737,3541901,338412011,2690548,23597977,217816174,56558551
3738,3542008,160520182,30423497,29469541,61003713,27609027
3739,3542107,326213851,20588764,110657031,113035873,38949977
3740,3542206,932637870,204110057,112612759,420024883,127406162
3741,3542305,55336826,8596690,2796056,22662850,19481549
3742,3542404,737678161,63243780,68892167,421198104,88195312
3743,3542503,146550076,47174781,5878782,49642656,38292045
3744,3542602,2092937146,101654456,138664878,1405379782,227460409
3745,3542701,177138811,47653585,33131035,50150702,34920693
3746,3542800,49397099,11146519,2379490,16441454,17006187
3747,3542909,299542174,48793166,22210354,161072102,52590621
3748,3543006,295961107,125339438,14678662,82084408,65740052
3749,3543105,145052367,68243553,7187269,40446538,25728311
3750,3543204,157953251,36131305,8333123,77448081,22268368
3751,3543238,38916024,9893934,2139553,11613548,14033046
3752,3543253,194170511,18602786,85176844,46127669,32317786
3753,3543303,3146164349,1229790,618422473,1685320729,461962466
3754,3543402,35355226789,89726726,3713054915,24844129066,2961092229
3755,3543501,67388987,13073916,3869453,23209925,24340570
3756,3543600,120237430,22110530,14510503,51450395,24227093
3757,3543709,192606231,35260406,17482431,84531850,45070943
3758,3543808,304517882,110063826,32940839,105390462,39487861
3759,3543907,10511810591,75032579,3476165633,4547026439,931957681
3760,3544004,1304664576,26196317,213437575,642341807,153998394
3761,3544103,720977276,594725,92030064,384963808,168350309
3762,3544202,220048410,71873168,13411699,69114914,58033551
3763,3544251,1507515580,44386763,1130305768,207382846,105652038
3764,3544301,299661657,3716815,65788171,150773393,47225551
3765,3544400,65508731,26476158,3284879,16308295,17232335
3766,3544509,84346214,22142317,4349807,32085966,22647956
3767,3544608,106151472,33461020,4022792,42849726,20987733
3768,3544707,38860260,10484158,1970165,11305938,14127654
3769,3544806,142665056,30376098,6332367,69567424,30708191
3770,3544905,3668865874,73892186,1889473332,1133331380,50130307
3771,3545001,211234091,18562375,9923074,107970531,63971723
3772,3545100,80283121,21669428,5160132,28413058,22576436
3773,3545159,244098862,15235349,47199997,111175241,38219384
3774,3545209,7737783779,10378878,1785878364,4105032940,479930142
3775,3545308,1888611952,18297439,869171661,563724858,181683825
3776,3545407,223059175,21311768,62982998,83150658,40679431
3777,3545506,361967452,63928362,216533703,40520243,33151268
3778,3545605,328121732,62397269,9533739,175933574,61232986
3779,3545704,149088851,24341931,23739469,60638576,31014151
3780,3545803,6179789078,28393834,1639383640,2925106862,789839392
3781,3546009,262467349,5304786,69022041,106306702,64999637
3782,3546108,75813830,17085099,6429794,30659878,16902476
3783,3546207,130346134,18103985,13230468,59926914,26176526
3784,3546256,53695554,17772304,3840552,14976320,15710535
3785,3546306,537714316,39248308,18134148,320794693,121214703
3786,3546405,2001744878,118417771,411021091,1028100232,209276461
3787,3546504,94629006,16123021,5799111,43641906,24995156
3788,3546603,1199274899,35131457,164324443,717642481,170089225
3789,3546702,2015669325,8396337,1170022073,429396467,139493187
3790,3546801,1513106252,52627915,293207682,748944991,216268310
3791,3546900,116580125,27039687,8455978,42659787,34295514
3792,3547007,127363678,21941180,25570358,47446557,25209814
3793,3547106,55577191,14892193,3011062,18464597,17291581
3794,3547205,34506296,9608838,1860766,10016829,12032312
3795,3547304,9417114223,86302985,1701772194,5086726434,846510712
3796,3547403,62378125,16898779,1987869,24987144,16075387
3797,3547502,683723937,56840796,85567139,362492910,109902709
3798,3547601,689045218,33905376,178617917,278574708,105068631
3799,3547650,33976823,8788318,1803622,10362620,11713344
3800,3547700,407940694,29862609,35273470,235909952,80722530
3801,3547809,30339076380,945006,6461594737,17190523737,2649844722
3802,3547908,153514726,44680272,14466302,52346921,34210035
3803,3548005,1177820607,141765492,202294811,564655355,108205152
3804,3548054,209050614,66383366,14468221,66835754,53153319
3805,3548104,171077712,46439138,10101259,75517018,25911523
3806,3548203,119547428,8048233,6657056,66411234,33249609
3807,3548302,39041581,4000799,2951231,15287525,15734682
3808,3548401,67945228,7870673,3970896,32036135,21008719
3809,3548500,22753121085,3644551,1720679886,15674438843,2438241590
3810,3548609,213669397,25158093,10394630,123193310,44026728
3811,3548708,51066927747,7638917,10887505234,27448910094,3236711392
3812,3548807,13705940673,20540,2725155094,7555367558,1266349875
3813,3548906,11801092849,125249893,3176273996,5918229262,1086297218
3814,3549003,45641523,14358246,2515968,12858572,14912198
3815,3549102,3271394194,77827208,670467350,1825850024,374848527
3816,3549201,45442977,12589537,2901896,12994279,15912045
3817,3549250,37935867,9465594,1202016,11535761,14622310
3818,3549300,46160789,14747678,1736583,15031503,13181193
3819,3549409,1455323356,54109171,307439415,748682198,200939441
3820,3549508,171647838,59954864,4835257,60810617,37386155
3821,3549607,50658995,6232644,1552989,18742387,22352758
3822,3549706,1949935854,114865599,393649249,987996005,221171839
3823,3549805,18776620862,44473005,1815669037,13314849273,1719043042
3824,3549904,43457370440,14761342,16038579135,19099864421,2722141680
3825,3549953,255709597,1312207,27883938,146233143,60473198
3826,3550001,170041219,15973918,8297741,89247707,47636474
3827,3550100,1069180372,125771924,105353424,586681416,156647824
3828,3550209,783557005,303106676,40764791,286566972,120199590
3829,3550308,763805984798,41807843,57359867879,528380119153,45546251131
3830,3550407,799206202,57239644,60673726,474103227,143693524
3831,3550506,170442424,61827867,11656098,52083229,35220540
3832,3550605,3158172846,32639948,489153271,1861575211,362264916
3833,3550704,3575339920,12085555,206851072,2304562407,611343444
3834,3550803,293416965,55890321,25396619,144112705,47238077
3835,3550902,464334922,63198667,61471991,221165263,72690592
3836,3551009,5547212984,3089935,409607992,3408471489,1370559957
3837,3551108,159139607,30588530,24506290,53462946,41663074
3838,3551207,66357087,22710744,3318861,20560395,18657218
3839,3551306,240529281,37651205,92059790,67832068,22936829
3840,3551405,173447958,41701405,14117442,56672986,55517385
3841,3551504,1008334434,16962361,117969334,582905060,192096770
3842,3551603,742870082,49207134,62216937,457162033,118517674
3843,3551702,5428438723,63373528,1344610819,2736995474,564756450
3844,3551801,324616079,150025099,18627890,88096018,57563495
3845,3551900,240521442,13627234,8861470,127981241,76034510
3846,3552007,76118145,6292198,3477179,27300045,32122847
3847,3552106,895923175,68051179,100781278,490882380,151982804
3848,3552205,37283417564,30007787,8877889677,18299716432,2755770518
3849,3552304,178298453,51631460,10791898,65828055,40049126
3850,3552403,14844491039,184663231,3965968932,6658724750,1010913658
3851,3552502,12040336755,254710182,4079826158,4619543960,1088606215
3852,3552551,161486007,26537756,44170932,48001599,25443007
3853,3552601,249075998,53195869,19419763,111026154,53422475
3854,3552700,251104334,41668534,16817200,114044035,65566215
3855,3552809,8812544758,187269,1612962344,4858405135,1070197140
3856,3552908,160045661,54862355,11528763,47752561,39337790
3857,3553005,263205140,26451977,17627934,142791923,53350495
3858,3553104,93643204,22344240,2771505,38003218,26548106
3859,3553203,111094030,18209248,8513177,50048192,27040969
3860,3553302,571405150,62125191,108634326,268773751,86189504
3861,3553401,954386515,91554685,283058687,395175373,111668809
3862,3553500,148062954,48134050,11160065,47951382,34372164
3863,3553609,260013849,52536076,25975029,114226482,51989142
3864,3553658,38568568,7174715,1643025,12313224,15467321
3865,3553708,1525207548,124788489,180139364,841732531,266584325
3866,3553807,814066637,66148077,52718927,510962806,92170127
3867,3553856,228238160,74283517,10867476,94054377,29437444
3868,3553906,116989064,14029746,8753044,47727850,33301522
3869,3553955,592282947,47668126,142658699,262394766,69301723
3870,3554003,4160032048,114850789,1036457742,2026751694,483948045
3871,3554102,18357171819,17396908,6119040343,7332440629,1298792173
3872,3554201,90606493,36537738,6448370,22334959,23189133
3873,3554300,502085661,105202179,47596008,232122928,91721694
3874,3554409,138705115,28998962,11209809,55024180,38354139
3875,3554508,1850852264,53818265,611014888,786210169,185416043
3876,3554607,49646805,15171216,2621919,15085812,15558023
3877,3554656,31095284,1991309,1922541,12588558,13512110
3878,3554706,208155461,30890737,23222856,100061265,40083505
3879,3554755,36360360,8887310,2008850,10968849,13158537
3880,3554805,734913477,6513498,137142590,346767774,180222824
3881,3554904,104847820,21109515,9434562,43319102,26398358
3882,3554953,142528191,26959766,4756727,74517965,26964964
3883,3555000,1929662838,158052299,229761021,1145219325,241214065
3884,3555109,312440019,35209678,10155646,188432964,62650842
3885,3555208,39301603,10796022,2070212,11772193,13267341
3886,3555307,59113522,25390943,2814667,14258101,14948323
3887,3555356,299508782,41000139,152306031,60751992,31907637
3888,3555406,2382688929,24249094,322927582,1496377334,422484392
3889,3555505,91899154,21330173,5256049,35819604,25496536
3890,3555604,241688341,34943093,45502981,91733920,46298909
3891,3555703,44829500,14247700,2069768,14077017,13237014
3892,3555802,231866237,65653381,22915820,95055517,34268733
3893,3555901,36657260,11180754,1699696,10665215,12000045
3894,3556008,408305401,88691445,32513999,196420444,61696537
3895,3556107,331466509,22260832,100601001,127999348,49816322
3896,3556206,6561112198,47724910,1482553415,3303319070,607295451
3897,3556305,832022600,133113227,216912262,280703487,111118229
3898,3556354,132263686,7417206,9968981,66314311,38634655
3899,3556404,991181708,39282796,109242436,580490523,163525885
3900,3556453,2174655168,29580844,510904607,1062447624,227204005
3901,3556503,2907103014,1991986,849078821,1205427255,432649468
3902,3556602,176333248,14275983,7810474,99376221,41566009
3903,3556701,9663649324,12667133,2830542780,4208737072,471653301
3904,3556800,343340305,29317041,35940024,177259529,76904780
3905,3556909,268066710,32895060,54655119,103951455,38861401
3906,3556958,36167582,6151520,1800740,13690221,12963273
3907,3557006,3406950147,1442907,767974374,1741653053,501010754
3908,3557105,2953318009,46988251,381899177,1893506005,362173161
3909,3557154,90519677,39644182,5505319,22886100,19445648
3910,3557204,213105552,21779305,12622596,107870930,54561779
3911,3557303,318730988,35504084,106282911,101952837,49874764
3912,4100103,188784187,84994729,7786800,51950478,36394477
3913,4100202,215123288,21394908,82329980,43197296,33191852
3914,4100301,218241471,95367801,10427489,59243832,42721839
3915,4100400,1630818654,35122883,383985875,619960618,450879037
3916,4100459,75113115,30984030,2793784,20619256,16294286
3917,4100509,372191539,60655515,22730197,167270622,96456490
3918,4100608,320647558,105754682,35304759,94251105,68999856
3919,4100707,270422354,77069548,16752856,106793209,48343781
3920,4100806,249298833,55674852,10293256,105588409,59988745
3921,4100905,166895027,33586470,7236667,78570500,30274115
3922,4101002,595994453,73538213,148627453,216293798,87401127
3923,4101051,86251744,32651493,2915058,26255080,18271403
3924,4101101,755896220,77402637,167257017,332775828,100327399
3925,4101150,112013147,48163594,3986906,33076144,19612099
3926,4101200,565525747,13490855,202979586,211781309,98032898
3927,4101309,194093131,106172266,6744870,37665935,35547690
3928,4101408,3456255841,125674529,716915913,1687887504,594523053
3929,4101507,4973032060,212588999,1656136524,2036872954,545427298
3930,4101606,1230108074,228691093,286814511,390668123,130457730
3931,4101655,95395543,38796830,3841356,26955306,19934753
3932,4101705,471289898,81890806,133587674,137306317,67881278
3933,4101804,18704461292,155389807,8292462566,5995994022,921016079
3934,4101853,77775425,40350098,2999577,15559828,16011729
3935,4101903,439786754,88510965,66696032,182648217,72189856
3936,4102000,1172459083,250211859,82469774,571094585,158448463
